   1.0000000e+00   6.7400000e+02   1.0000000e+00
   7.2100000e+02   1.0000000e+00   1.0000000e+00
   2.0000000e+00   1.3790000e+03   1.0000000e+00
   1.4260000e+03   2.0000000e+00   1.0000000e+00
   3.0000000e+00   3.3060000e+03   1.0000000e+00
   3.3530000e+03   3.0000000e+00   1.0000000e+00
   4.0000000e+00   3.9640000e+03   1.0000000e+00
   4.0110000e+03   4.0000000e+00   1.0000000e+00
   4.6700000e+03   5.0000000e+00   0.0000000e+00
   5.0000000e+00   4.7160000e+03   0.0000000e+00
   4.7150000e+03   6.0000000e+00   0.0000000e+00
   6.0000000e+00   4.7390000e+03   0.0000000e+00
   4.1510000e+03   7.0000000e+00   2.0000000e+00
   7.0000000e+00   4.2450000e+03   0.0000000e+00
   3.5870000e+03   8.0000000e+00   0.0000000e+00
   8.0000000e+00   3.6810000e+03   2.0000000e+00
   3.1170000e+03   9.0000000e+00   2.0000000e+00
   9.0000000e+00   3.2110000e+03   0.0000000e+00
   2.5530000e+03   1.0000000e+01   0.0000000e+00
   1.0000000e+01   2.6470000e+03   2.0000000e+00
   2.0830000e+03   1.1000000e+01   2.0000000e+00
   1.1000000e+01   2.1770000e+03   0.0000000e+00
   1.5190000e+03   1.2000000e+01   0.0000000e+00
   1.2000000e+01   1.6130000e+03   2.0000000e+00
   1.0490000e+03   1.3000000e+01   2.0000000e+00
   1.3000000e+01   1.1430000e+03   0.0000000e+00
   4.8500000e+02   1.4000000e+01   0.0000000e+00
   1.4000000e+01   5.7900000e+02   2.0000000e+00
   6.2000000e+01   1.5000000e+01   0.0000000e+00
   1.5000000e+01   1.0900000e+02   0.0000000e+00
   1.6000000e+01   1.7000000e+01   0.0000000e+00
   6.3000000e+01   1.6000000e+01   0.0000000e+00
   1.7000000e+01   1.8000000e+01   0.0000000e+00
   1.8000000e+01   1.9000000e+01   0.0000000e+00
   1.9000000e+01   2.0000000e+01   0.0000000e+00
   2.0000000e+01   2.1000000e+01   0.0000000e+00
   2.1000000e+01   2.2000000e+01   0.0000000e+00
   2.2000000e+01   2.3000000e+01   0.0000000e+00
   2.3000000e+01   2.4000000e+01   0.0000000e+00
   2.4000000e+01   2.5000000e+01   0.0000000e+00
   2.5000000e+01   2.6000000e+01   0.0000000e+00
   2.6000000e+01   2.7000000e+01   0.0000000e+00
   2.7000000e+01   2.8000000e+01   0.0000000e+00
   2.8000000e+01   2.9000000e+01   0.0000000e+00
   2.9000000e+01   3.0000000e+01   0.0000000e+00
   3.0000000e+01   3.1000000e+01   0.0000000e+00
   3.1000000e+01   3.2000000e+01   0.0000000e+00
   3.2000000e+01   3.3000000e+01   0.0000000e+00
   3.3000000e+01   3.4000000e+01   0.0000000e+00
   3.4000000e+01   3.5000000e+01   0.0000000e+00
   3.5000000e+01   3.6000000e+01   0.0000000e+00
   3.6000000e+01   3.7000000e+01   0.0000000e+00
   3.7000000e+01   3.8000000e+01   0.0000000e+00
   3.8000000e+01   3.9000000e+01   0.0000000e+00
   3.9000000e+01   4.0000000e+01   0.0000000e+00
   4.0000000e+01   4.1000000e+01   0.0000000e+00
   4.1000000e+01   4.2000000e+01   0.0000000e+00
   4.2000000e+01   4.3000000e+01   0.0000000e+00
   4.3000000e+01   4.4000000e+01   0.0000000e+00
   4.4000000e+01   4.5000000e+01   0.0000000e+00
   4.5000000e+01   4.6000000e+01   0.0000000e+00
   4.6000000e+01   4.7000000e+01   0.0000000e+00
   4.7000000e+01   4.8000000e+01   0.0000000e+00
   4.8000000e+01   4.9000000e+01   0.0000000e+00
   4.9000000e+01   5.0000000e+01   0.0000000e+00
   5.0000000e+01   5.1000000e+01   0.0000000e+00
   5.1000000e+01   5.2000000e+01   0.0000000e+00
   5.2000000e+01   5.3000000e+01   0.0000000e+00
   5.3000000e+01   5.4000000e+01   0.0000000e+00
   5.4000000e+01   5.5000000e+01   0.0000000e+00
   5.5000000e+01   5.6000000e+01   0.0000000e+00
   5.6000000e+01   5.7000000e+01   0.0000000e+00
   5.7000000e+01   5.8000000e+01   0.0000000e+00
   5.8000000e+01   5.9000000e+01   0.0000000e+00
   5.9000000e+01   6.0000000e+01   0.0000000e+00
   6.0000000e+01   6.2000000e+01   0.0000000e+00
   1.1000000e+02   6.3000000e+01   0.0000000e+00
   1.0900000e+02   1.5600000e+02   0.0000000e+00
   1.5700000e+02   1.1000000e+02   0.0000000e+00
   1.5600000e+02   2.0300000e+02   0.0000000e+00
   2.0400000e+02   1.5700000e+02   0.0000000e+00
   2.0300000e+02   2.5000000e+02   0.0000000e+00
   2.5100000e+02   2.0400000e+02   0.0000000e+00
   2.5000000e+02   2.9700000e+02   0.0000000e+00
   2.9800000e+02   2.5100000e+02   0.0000000e+00
   2.9700000e+02   3.4400000e+02   0.0000000e+00
   3.4500000e+02   2.9800000e+02   0.0000000e+00
   3.4400000e+02   3.9100000e+02   0.0000000e+00
   3.9200000e+02   3.4500000e+02   0.0000000e+00
   3.9100000e+02   4.3800000e+02   0.0000000e+00
   4.3900000e+02   3.9200000e+02   0.0000000e+00
   4.3800000e+02   4.8500000e+02   0.0000000e+00
   4.8600000e+02   4.3900000e+02   0.0000000e+00
   5.3300000e+02   4.8600000e+02   0.0000000e+00
   5.8000000e+02   5.3300000e+02   0.0000000e+00
   5.7900000e+02   6.2600000e+02   2.0000000e+00
   6.2700000e+02   5.8000000e+02   0.0000000e+00
   6.2600000e+02   6.7300000e+02   2.0000000e+00
   6.7400000e+02   6.2700000e+02   0.0000000e+00
   6.7300000e+02   7.2000000e+02   2.0000000e+00
   7.2000000e+02   7.6700000e+02   2.0000000e+00
   7.6800000e+02   7.2100000e+02   1.0000000e+00
   7.6700000e+02   8.1400000e+02   2.0000000e+00
   8.1500000e+02   7.6800000e+02   1.0000000e+00
   8.1400000e+02   8.6100000e+02   2.0000000e+00
   8.6200000e+02   8.1500000e+02   1.0000000e+00
   8.6100000e+02   9.0800000e+02   2.0000000e+00
   9.0900000e+02   8.6200000e+02   1.0000000e+00
   9.0800000e+02   9.5500000e+02   2.0000000e+00
   9.5600000e+02   9.0900000e+02   1.0000000e+00
   9.5500000e+02   1.0020000e+03   2.0000000e+00
   1.0030000e+03   9.5600000e+02   1.0000000e+00
   1.0020000e+03   1.0490000e+03   2.0000000e+00
   1.0500000e+03   1.0030000e+03   1.0000000e+00
   1.0970000e+03   1.0500000e+03   1.0000000e+00
   1.1440000e+03   1.0970000e+03   1.0000000e+00
   1.1430000e+03   1.1900000e+03   0.0000000e+00
   1.1910000e+03   1.1440000e+03   1.0000000e+00
   1.1900000e+03   1.2370000e+03   0.0000000e+00
   1.2380000e+03   1.1910000e+03   1.0000000e+00
   1.2370000e+03   1.2840000e+03   0.0000000e+00
   1.2850000e+03   1.2380000e+03   1.0000000e+00
   1.2840000e+03   1.3310000e+03   0.0000000e+00
   1.3320000e+03   1.2850000e+03   1.0000000e+00
   1.3310000e+03   1.3780000e+03   0.0000000e+00
   1.3790000e+03   1.3320000e+03   1.0000000e+00
   1.3780000e+03   1.4250000e+03   0.0000000e+00
   1.4250000e+03   1.4720000e+03   0.0000000e+00
   1.4730000e+03   1.4260000e+03   0.0000000e+00
   1.4720000e+03   1.5190000e+03   0.0000000e+00
   1.5200000e+03   1.4730000e+03   0.0000000e+00
   1.5670000e+03   1.5200000e+03   0.0000000e+00
   1.6140000e+03   1.5670000e+03   0.0000000e+00
   1.6130000e+03   1.6600000e+03   2.0000000e+00
   1.6610000e+03   1.6140000e+03   0.0000000e+00
   1.6600000e+03   1.7070000e+03   2.0000000e+00
   1.7080000e+03   1.6610000e+03   0.0000000e+00
   1.7070000e+03   1.7540000e+03   2.0000000e+00
   1.7550000e+03   1.7080000e+03   0.0000000e+00
   1.7540000e+03   1.8010000e+03   2.0000000e+00
   1.8020000e+03   1.7550000e+03   0.0000000e+00
   1.8010000e+03   1.8480000e+03   2.0000000e+00
   1.8490000e+03   1.8020000e+03   0.0000000e+00
   1.8480000e+03   1.8950000e+03   2.0000000e+00
   1.8960000e+03   1.8490000e+03   0.0000000e+00
   1.8950000e+03   1.9420000e+03   2.0000000e+00
   1.9430000e+03   1.8960000e+03   0.0000000e+00
   1.9420000e+03   1.9890000e+03   2.0000000e+00
   1.9900000e+03   1.9430000e+03   0.0000000e+00
   1.9890000e+03   2.0360000e+03   2.0000000e+00
   2.0370000e+03   1.9900000e+03   0.0000000e+00
   2.0360000e+03   2.0830000e+03   2.0000000e+00
   2.0840000e+03   2.0370000e+03   0.0000000e+00
